"Date","Open","High","Low","Close","Volume","AdjustedClose","OC","return","returnLag2","returnLag3","returnLag4","returnLag5","direction","returnLag1"
2007-02-12,228.851547,229.701019,226.039825,227.664261,11583800,227.664261,1.187286,-0.779409652197634,-1.72761762142803,-2.03401727504899,-1.12808989050668,-4.07268861263506,-1,-1.94042727832024
2007-02-13,228.091492,229.89476,227.152588,228.06665,8178000,228.06665,0.0248419999999783,0.176746669957126,-2.70471305301677,-2.49356205513118,-2.79757360027752,-1.89870710121224,1,-0.779409652197634
2007-02-14,228.513733,233.04924,228.126251,231.459579,11471600,231.459579,-2.94584599999999,1.48769186551387,-0.604040562846092,-2.53274687331275,-2.32122267306982,-2.62577154849849,1,0.176746669957126
2007-02-15,231.494354,231.558929,228.871414,229.243988,8137300,229.243988,2.25036599999999,-0.957225883487842,1.66706798130251,0.874665040349909,-1.08273447700721,-0.868063448443674,-1,1.48769186551387
2007-02-16,229.904694,233.555939,229.537079,233.45163,12434200,233.45163,-3.54693599999999,1.8354426812711,0.516225410422783,0.693884491602303,-0.0909333632979813,-2.0295961458317,1,-0.957225883487842
2007-02-20,232.721375,234.847549,230.853516,234.524643,8188000,234.524643,-1.803268,0.459629688599734,0.860647465361545,2.36114311320835,2.54206302499099,1.74284028821163,1,1.8354426812711
2007-02-21,233.401947,237.793381,232.358734,236.392502,11354500,236.392502,-2.990555,0.796444661894234,2.30350860935118,1.32423294522626,2.83162531654671,3.0133767899565,1,0.459629688599734
2007-02-22,237.798355,240.55542,235.662247,236.387527,11562400,236.387527,1.41082799999998,-0.00210455067648539,1.2597350466133,3.11829944260087,2.1312243897238,3.65062230711943,-1,0.796444661894234
2007-02-23,236.337845,236.933975,232.388535,233.789429,7815600,233.789429,2.54841599999997,-1.09908421690963,0.794323349636229,1.25760398417437,3.11612926573237,2.12907498635,-1,-0.00210455067648539
2007-02-26,234.887283,236.089462,230.376617,230.962814,7991400,230.962814,3.92446899999999,-1.20904311717191,-1.10116563680179,-0.313491149840482,0.144697640363453,1.98279616388457,-1,-1.09908421690963
2007-02-27,226.029892,228.414383,222.140198,222.935028,18746600,222.935028,3.094864,-3.47579156183992,-2.29483893200507,-2.29689518663329,-1.5187440238423,-1.06609493366998,-1,-1.20904311717191
2007-02-28,223.749725,225.369186,220.088531,223.272827,16169000,223.272827,0.476898000000006,0.151523519220146,-4.64281086036616,-5.69086667588854,-5.6928514593919,-4.94174720905556,1,-3.47579156183992
2007-03-01,219.904724,224.74823,218.578354,222.666763,17483300,222.666763,-2.76203900000002,-0.27144548136169,-3.32953468431503,-4.49832229155237,-5.54796615812982,-5.549953949047,-1,0.151523519220146
2007-03-02,221.116852,222.900253,217.922623,217.922623,13252700,217.922623,3.19422900000001,-2.13060087463526,-0.120333265887667,-3.59194229422577,-4.75755728031656,-5.80435193604779,-1,-0.27144548136169
2007-03-05,217.097992,221.310593,217.088058,219.050293,12792800,219.050293,-1.95230100000001,0.517463485193101,-2.3962629361969,-2.24837031890744,-5.64601321492386,-6.78679359792612,1,-2.13060087463526
2007-03-06,222.28923,228.016968,222.244507,227.296661,15165300,227.296661,-5.007431,3.76460030573892,-1.6241624709836,-1.89119923670783,-1.74254132912661,-5.15776578648717,1,0.517463485193101
2007-03-07,229.850052,230.073593,225.677185,226.347824,13153100,226.347824,3.502228,-0.417444319606612,4.30154422287768,2.07929460940697,1.80220497678385,1.95645926040838,-1,3.76460030573892
2007-03-08,228.126251,231.245972,225.582794,225.890793,10795300,225.890793,2.23545799999999,-0.201915349537445,3.3314408760001,3.8661433512573,1.6531703925655,1.37723745487399,-1,-0.417444319606612
2007-03-09,227.520203,227.718903,223.595718,225.016479,10020000,225.016479,2.50372400000001,-0.38705163162626,-0.618516784986999,3.12279883597325,3.65642166485855,1.44791703825146,-1,-0.201915349537445
2007-03-12,224.822739,226.154083,224.097458,225.905701,6975800,225.905701,-1.08296199999998,0.395180834733437,-0.588185464508817,-1.00317443730509,2.72366036049995,3.25521779351932,1,-0.38705163162626
2007-03-13,223.600693,224.504807,219.984207,220.083572,12837400,220.083572,3.517121,-2.57723863285769,0.00659964923846687,-0.195329026003806,-0.611957955686822,3.12960457898131,-1,0.395180834733437
2007-03-14,220.182922,222.880371,218.081589,222.552505,16138000,222.552505,-2.36958300000001,1.12181612537622,-2.19224255126666,-2.57080907232903,-2.76753356374215,-3.17342497169371,1,-2.57723863285769
2007-03-15,222.482956,223.456635,220.535629,221.653366,7939500,221.653366,0.829589999999996,-0.404012077958858,-1.48433438605429,-1.0950193563379,-1.47783269767883,-1.67676407615918,-1,1.12181612537622
2007-03-16,221.385101,221.906708,218.523712,219.00061,11391800,219.00061,2.384491,-1.19680384190512,0.713271774778356,-1.8823495738162,-1.49460742384117,-1.87587415304704,-1,-0.404012077958858
2007-03-19,220.192856,222.800888,218.891327,222.169998,10462800,222.169998,-1.97714199999999,1.44720510139218,-1.5959806877932,-0.492068531130533,-3.0566253837038,-2.67352374667635,1,-1.19680384190512
2007-03-20,221.454651,222.353806,220.36673,221.201294,6887500,221.201294,0.253357000000022,-0.436019268452261,0.233081053233357,-0.171872700331998,0.948015329376783,-1.65365592079502,-1,1.44720510139218
2007-03-21,221.211227,226.809814,221.166519,226.799881,11671900,226.799881,-5.58865399999999,2.53099197511928,1.00487573984383,-0.203954493522113,-0.607142570693602,0.507862531420558,1,-0.436019268452261
2007-03-22,226.332916,229.591721,224.802872,229.527145,11435200,229.527145,-3.19422899999998,1.20249798543765,2.08393709397252,3.56130103929848,2.32187540973323,1.90848267468389,1,2.53099197511928
2007-03-23,229.234055,230.197784,227.063171,229.422821,8276000,229.422821,-0.188765999999987,-0.045451704633886,3.76392508806933,3.31149438098298,4.80662359798906,3.55229390019729,-1,1.20249798543765
2007-03-26,228.786957,230.997589,226.337891,230.997589,9481800,230.997589,-2.210632,0.686404252696381,1.1564997249712,3.71676261532178,3.26453754570408,4.75898720099456,1,-0.045451704633886
2007-03-27,230.277267,231.111847,228.682632,230.312042,7530900,230.312042,-0.0347749999999962,-0.29677669060001,0.640640565628965,1.8508422409622,4.42867888467235,3.97334972294504,-1,0.686404252696381
2007-03-28,229.442703,231.216156,228.588257,229.447662,9242800,229.447662,-0.0049590000000137,-0.375308209025381,0.387590474271081,0.34196260315964,1.54857268201124,4.11875890744111,-1,-0.29677669060001
2007-03-29,230.774033,231.494354,226.029892,228.970764,8028800,228.970764,1.803269,-0.207846092587339,-0.670971072343096,0.0108276063783599,-0.0346290195871961,1.16745255258754,-1,-0.375308209025381
2007-03-30,229.556946,230.202759,226.596207,227.599686,6804200,227.599686,1.95726000000002,-0.598800465198261,-0.582374238165101,-0.877422577774179,-0.197040990965758,-0.242403137110422,-1,-0.207846092587339
2007-04-02,227.40097,227.783493,224.599197,227.783493,6941700,227.783493,-0.382522999999992,0.0807588987622776,-0.805401974416291,-1.17768744371603,-1.47096903249497,-0.794661573793484,1,-0.598800465198261
2007-04-03,230.52565,235.592697,230.500809,234.773026,13088100,234.773026,-4.24737599999997,3.06849847104592,-0.51852515109746,-0.725293509419161,-1.09787963236416,-1.39139807212447,1,0.0807588987622776
2007-04-04,234.54451,234.971741,233.272781,233.988129,7606600,233.988129,0.556381000000016,-0.334321626880594,3.15173545538195,2.53406238361505,2.32094934137964,1.93693041894874,-1,3.06849847104592
2007-04-05,234.127228,234.519669,233.292664,234.231552,5466900,234.231552,-0.104323999999991,0.104032200710493,2.72391819015612,2.80687689525195,2.19126883814738,1.97886827890187,1,-0.334321626880594
2007-04-09,234.961807,234.971741,231.29068,232.592209,6164000,232.592209,2.369598,-0.699881372087735,-0.230637228315997,2.83078414290539,2.91382915176781,2.29758066405368,-1,0.104032200710493
2007-04-10,232.035828,233.873871,231.077072,231.742737,5997200,231.742737,0.293091000000004,-0.365219455824503,-0.596577273370988,-0.928904413405648,2.11109063991744,2.19355443223239,-1,-0.699881372087735
2007-04-11,231.524155,233.183365,229.810303,230.764099,7673500,230.764099,0.76005600000002,-0.422295003791216,-1.06254472497368,-0.959617912924113,-1.29073132958638,1.73816107034587,-1,-0.365219455824503
2007-04-12,230.500809,232.487885,229.626495,232.18486,5450900,232.18486,-1.68405099999998,0.615676791215257,-0.785972156100899,-1.48035265547829,-1.37786049821357,-1.70757563946039,1,-0.422295003791216
2007-04-13,232.711441,232.870407,230.182877,231.638412,5625800,231.638412,1.07302900000002,-0.235350401399987,0.190781815095237,-0.17513441303617,-0.873790051990949,-0.770666874301132,-1,0.615676791215257
2007-04-16,232.7164,236.953842,232.562408,235.602631,10221800,235.602631,-2.88623100000001,1.71138239369385,0.378877392015818,-0.0450175920723751,-0.410072634892086,-1.10708398499618,1,-0.235350401399987
2007-04-17,235.369156,236.655777,234.27626,234.872375,6461900,234.872375,0.496780999999999,-0.309952396074897,1.47200424696081,2.09674382669031,1.66559437847668,1.29429184792686,-1,1.71138239369385
2007-04-18,234.107361,238.399445,233.24794,236.46701,11414700,236.46701,-2.35964899999999,0.678936805573658,1.39612552688369,1.15748933845214,1.78029252288503,1.35047943271681,1,-0.309952396074897
2007-04-19,235.716888,239.417816,233.277756,234.301102,22162400,234.301102,1.41578600000003,-0.915945103716583,0.366880028602051,2.08454114251137,1.84428476516514,2.47131638964343,-1,0.678936805573658
2007-04-20,243.675125,244.658737,239.452591,239.681107,24481100,239.681107,3.99401800000001,2.29619278529898,-0.243226986570907,-0.552425494773026,1.149502786265,0.911447025443433,1,-0.915945103716583
2007-04-23,238.498795,240.932968,237.584747,237.992096,11422900,237.992096,0.506698999999998,-0.704690920840913,1.35921581619356,2.04738083821054,1.73108253617083,3.47209037160901,-1,2.29619278529898
2007-04-24,237.758606,238.439178,236.238495,237.222092,7437400,237.222092,0.536513999999983,-0.32354183728858,1.57532080237506,0.644946624901299,1.32826221048772,1.01419283386526,-1,-0.704690920840913
2007-04-25,238.449112,239.129684,236.516693,237.450607,7985200,237.450607,0.998505000000023,0.0963295610764563,-1.025952788177,1.24668214321929,0.319318115452983,1.00042288923931,1,-0.32354183728858
2007-04-26,237.505264,240.659744,237.013458,239.035309,8303300,239.035309,-1.530045,0.667381743100796,-0.227523942643882,-0.930611522918244,1.34421262773233,0.415955274268492,1,0.0963295610764563
2007-04-27,238.483887,239.641357,237.619507,237.957321,5889300,237.957321,0.526566000000003,-0.450974378852124,0.764354190081086,0.438339347202526,-0.269440511220597,2.02056540049907,-1,0.667381743100796
2007-04-30,238.026871,239.119751,234.166977,234.166977,7329700,234.166977,3.859894,-1.59286715116447,0.213397643578151,0.309932769668014,-0.014611829797909,-0.719199782400867,-1,-0.450974378852124
2007-05-01,234.569351,234.87735,230.585266,232.984665,7364000,232.984665,1.584686,-0.504901252579264,-2.0366581072757,-1.38286864855224,-1.2878711987752,-1.60724623392535,-1,-1.59286715116447
2007-05-02,232.810791,234.017944,231.360229,231.385056,6165200,231.385056,1.425735,-0.686572654899847,-2.08972599754559,-2.53127624756057,-1.88078778000344,-1.78626997354024,-1,-0.504901252579264
2007-05-03,231.603638,235.503281,231.141647,235.085999,7235000,235.085999,-3.482361,1.59947364967252,-1.18800739354465,-2.76195116518395,-3.20046985192469,-2.55444746030908,1,-0.686572654899847
2007-05-04,233.541046,235.885788,231.434738,234.037811,7951300,234.037811,-0.496765000000011,-0.445874277693578,0.901919446071689,0.392464390911953,-1.20665419661538,-1.65218687419942,-1,1.59947364967252
2007-05-07,234.54451,234.882324,231.727829,232.125244,6079300,232.125244,2.41926599999999,-0.817204276449157,1.14646773039656,0.452023741562561,-0.0551597845498078,-1.64714831362554,-1,-0.445874277693578
2007-05-08,231.558929,232.572342,230.863449,231.896729,5847900,231.896729,-0.337799999999987,-0.0984446999655134,-1.25943485047784,0.319894470626494,-0.368874492233211,-0.871913292880744,-1,-0.817204276449157
2007-05-09,231.568863,234.340836,230.441208,233.108856,7830200,233.108856,-1.53999300000001,0.52270120636329,-0.914844482116615,-1.35663970358354,0.221134851509167,-0.466956054811596,1,-0.0984446999655134
2007-05-10,232.010986,233.228073,229.020447,229.243988,7420400,229.243988,2.766998,-1.65796704008534,0.423741934763456,-0.396925178897696,-0.84102966931688,0.744991932408985,-1,0.52270120636329
2007-05-11,229.422821,231.991119,229.010513,231.861969,5926300,231.861969,-2.43914799999999,1.14200639364204,-1.14393204744168,-1.24125060693528,-2.04831133034311,-2.48505271468761,1,-1.65796704008534
2007-05-14,231.236038,232.244476,228.513733,229.39798,7795600,229.39798,1.83805800000002,-1.06269648732259,-0.534894736045556,-0.0149894309203498,-0.113419374585567,-0.929696783055289,-1,1.14200639364204
2007-05-15,229.487411,229.775528,227.227112,227.520203,8291500,227.520203,1.967208,-0.818567364891348,0.0671738444892121,-1.59190691579732,-1.07752662608708,-1.1749105581985,-1,-1.06269648732259
2007-05-16,229.507278,235.04129,228.026901,234.778,13193600,234.778,-5.27072199999998,3.18995715734307,-1.87256496558087,-0.751943383570867,-2.3974434501965,-1.88727370966927,1,-0.818567364891348
2007-05-17,234.703476,236.07457,233.883804,233.958328,9381800,233.958328,0.745148,-0.349126408777653,2.3452778442077,1.25765817161675,2.41402710198882,0.716036288213773,-1,3.18995715734307
2007-05-18,234.489868,234.822708,233.357239,233.640396,7439800,233.640396,0.849471999999992,-0.135892576561748,2.82969376570044,1.9879634511167,0.904140946029837,2.05647268708307,-1,-0.349126408777653
2007-05-21,233.24794,238.051697,231.85202,233.779495,12398600,233.779495,-0.531554999999997,0.0595355094330466,-0.484544548467055,2.68995584537167,1.84936937980013,0.767019709040779,1,-0.135892576561748
2007-05-22,234.971741,237.957321,234.971741,236.392502,7727900,236.392502,-1.420761,1.11772292090887,-0.0764379714664388,-0.425297515099368,2.75109283372079,1.91000592071474,1,0.0595355094330466
2007-05-23,238.856476,240.143097,235.344315,235.453598,10186200,235.453598,3.40287799999999,-0.397180110221943,1.17792387237693,1.04043058471507,0.687671758001182,3.89956534980764,-1,1.11772292090887
2007-05-24,236.039795,238.051697,234.226578,235.632431,8401400,235.632431,0.407364000000001,0.0759525450105873,0.716103437557688,0.776065282820352,0.639118091149978,0.287760352332845,1,-0.397180110221943
2007-05-25,238.300095,240.908127,237.092941,240.197739,10766400,240.197739,-1.89764400000001,1.93747014391241,-0.321529233613345,0.792599881354008,0.852607269164185,0.715556062616417,1,0.0759525450105873
2007-05-29,240.932968,244.310989,240.436188,241.98114,10503800,241.98114,-1.04817200000002,0.742472018023449,2.01489424680612,1.60971137739386,2.74542641132834,2.80659642436148,1,1.93747014391241
2007-05-30,240.684586,247.808243,239.939423,247.689026,14585700,247.689026,-7.00444000000002,2.35881441008171,2.69432733561197,2.77232629080487,2.3641350519654,3.50828245223133,1,0.742472018023449
2007-05-31,248.662689,252.746124,246.923996,247.346252,17964600,247.346252,1.31643700000001,-0.138388852156906,3.11879996505712,5.11669592714087,5.19653473292857,4.77871502032666,-1,2.35881441008171
2007-06-01,248.881271,250.878281,247.356186,248.583206,9660200,248.583206,0.298065000000008,0.500090051900199,2.21716122173818,2.9760950414275,4.97122613822203,5.05095445600283,1,-0.138388852156906
2007-06-04,247.346252,253.605545,247.187286,251.896652,14294300,251.896652,-4.5504,1.33293236229321,0.361009130860718,2.72833907634288,3.49106824856498,5.49617679749694,1,0.500090051900199
2007-06-05,253.227997,257.82312,251.668137,257.743622,21030000,257.743622,-4.51562500000003,2.32117813141876,1.8396882763358,1.69875350069,4.09763835313776,4.87053418933305,1,1.33293236229321
2007-06-06,256.705383,258.707367,255.965195,257.450531,15875900,257.450531,-0.745148000000029,-0.113714162052089,3.68505022821213,4.20356884971114,4.0593627268735,6.51392996991419,-1,2.32117813141876
2007-06-07,258.195679,261.548889,254.599075,255.865845,21399200,255.865845,2.32983399999998,-0.615530289972486,2.2048244611048,3.56714564217183,4.08507463456532,3.94103249451189,-1,-0.113714162052089
2007-06-08,256.432159,258.141052,253.083939,256.079437,12799000,256.079437,0.352722000000028,0.0834781211224097,-0.728544506913156,1.57572280873349,2.92965849028434,3.4443994728491,1,-0.615530289972486
2007-06-11,255.349197,257.450531,253.352188,254.017853,9355700,254.017853,1.331344,-0.8050564403576,-0.532566001971085,-0.645674561056658,1.66051631365073,3.01558223526974,-1,0.0834781211224097
2007-06-12,252.711349,254.181793,249.959259,250.754089,12922400,250.754089,1.95726000000002,-1.28485614749291,-0.722250365225576,-1.33333498543066,-1.44553295677672,0.842091779766892,-1,-0.8050564403576
2007-06-13,251.906586,252.626907,247.733734,250.987564,14159400,250.987564,0.919022000000012,0.0931091496577743,-2.07956877068579,-1.9978266345006,-2.60105969639659,-2.71181608521045,1,-1.28485614749291
2007-06-14,251.057114,251.305496,249.229004,249.795319,9302500,249.795319,1.26179500000001,-0.47502154329845,-1.19294331646839,-1.98839588982695,-1.90657764423384,-2.51037237130423,-1,0.0931091496577743
2007-06-15,252.453033,252.855423,248.995529,251.310471,12428400,251.310471,1.142562,0.606557403103299,-0.382354682160332,-1.66229812201428,-2.45397212428266,-2.37254253298247,1,-0.47502154329845
2007-06-18,251.454529,256.332794,250.490799,255.935394,9734600,255.935394,-4.48086499999999,1.84032244322999,0.128654581467636,0.221883520312211,-1.06582351123171,-1.86229947076929,1,0.606557403103299
2007-06-19,255.344238,256.953766,254.117218,255.493256,8767200,255.493256,-0.149018000000012,-0.172753753628933,2.45804245835367,1.97134468383462,2.06628933576433,0.754884342715864,-1,1.84032244322999
2007-06-20,256.809692,257.698914,252.885223,253.33728,8732700,253.33728,3.47241199999999,-0.843848496729013,1.6643894635015,2.28104234411214,1.7951853582674,1.88996598974703,-1,-0.172753753628933
2007-06-21,253.83902,255.980103,251.504211,255.393906,8876700,255.393906,-1.55488599999998,0.811813405433261,-1.01514447040491,0.806496041305014,1.41794530585258,0.936188216879144,1,-0.843848496729013
2007-06-22,256.541443,260.798767,256.382477,260.793793,14501000,260.793793,-4.25234999999998,2.11433666706206,-0.038885566513746,-0.211572143866907,1.62485668971588,2.24126978136047,1,0.811813405433261
2007-06-25,262.780853,265.766449,259.998962,262.00589,15953000,262.00589,0.774962999999957,0.46477218113854,2.94331454099452,2.07462892875732,1.89829117578008,3.77354829755581,1,2.11433666706206
2007-06-26,264.643738,264.877228,261.419708,263.416718,11452900,263.416718,1.22701999999998,0.538471864124879,2.58893569684471,3.42176642932301,2.54904340801857,2.37188608622066,1,0.46477218113854
2007-06-27,260.803711,262.289063,258.101288,261.44455,12325700,261.44455,-0.640838999999971,-0.748687484596179,1.00574671269113,3.14134825127739,3.97866354292586,3.10124115369996,-1,0.538471864124879
2007-06-28,260.74411,263.039185,260.207611,260.808685,8391000,260.808685,-0.0645750000000476,-0.243212183998468,-0.214247091926075,0.249529328330295,2.36914188547631,3.20018830232961,-1,-0.748687484596179
2007-06-29,261.310425,261.995972,258.051636,259.661163,7811600,259.661163,1.64926200000002,-0.439986114726217,-0.990078769412038,-0.456938200893116,0.00571025860267758,2.12016765975616,-1,-0.243212183998468
2007-07-02,261.04715,264.206604,260.406311,263.476349,7020400,263.476349,-2.42919900000004,1.46929404302177,-0.682128198885769,-1.42570867502799,-0.894913850982524,-0.434300980468506,1,-0.439986114726217
2007-07-03,263.814148,265.473358,262.045654,265.443542,3767800,265.443542,-1.62939399999999,0.746629823688635,1.02284323852175,0.777143375143997,0.0226375153607465,0.56123127613658,1,1.46929404302177
2007-07-05,266.049591,270.44104,264.355621,269.065002,9949900,269.065002,-3.01541099999997,1.36430518245572,2.22689405423328,1.77710991487878,1.52957558304428,0.769436357490407,1,0.746629823688635
2007-07-06,268.876221,270.177765,267.624359,267.957184,5529500,267.957184,0.919037000000003,-0.411728761364516,2.12112131552269,3.6215808676787,3.16566030000112,2.91474884444904,-1,1.36430518245572
2007-07-09,269.745575,272.597015,268.38443,269.526978,7508100,269.526978,0.218596999999988,0.58583762396906,0.946959184262243,1.70065928763874,3.19494101626588,2.7408976046944,1,-0.411728761364516
2007-07-10,270.138,271.732635,269.074921,269.914459,7762100,269.914459,0.223540999999955,0.143763345278199,0.171696800611769,1.53834445141634,2.29646001357031,3.79949580677184,1,0.58583762396906
2007-07-11,270.048584,271.484253,268.260223,270.47583,6661500,270.47583,-0.427245999999968,0.207981077442002,0.730443189013375,0.315706982954264,1.6843193721398,2.44352482658699,1,0.143763345278199
2007-07-12,271.166321,271.891602,268.364532,270.903046,6927900,270.903046,0.263274999999965,0.157949787971829,0.352043423274678,0.939943450069989,0.524344671180974,1.89580351515954,1,0.207981077442002
2007-07-13,272.184692,274.549316,271.856842,274.295959,10542200,274.295959,-2.111267,1.25244549668148,0.366259371084672,0.510549263087138,1.09937787672826,0.683122660449175,1,0.157949787971829
2007-07-16,273.371979,277.485229,272.880188,274.708282,13284700,274.708282,-1.33630299999999,0.150320479201815,1.41237351965978,1.62329206676548,1.7693891110225,2.36559248211834,1,1.25244549668148
2007-07-17,275.726654,277.062958,274.405273,275.706787,8713400,275.706787,0.0198669999999765,0.363478302412456,1.40464865795565,1.56481708550447,1.7760526863809,1.92236934441494,1,0.150320479201815
2007-07-18,275.155365,275.458405,270.147949,272.974548,12239000,272.974548,2.18081699999999,-0.990994465435482,0.514345163940253,1.7732325534649,1.93398315849518,2.14598655494776,-1,0.363478302412456
2007-07-19,274.941772,274.971588,269.368011,272.522491,22399000,272.522491,2.41928100000001,-0.165604084084801,-0.631118212882992,-0.481746433603112,0.764665451565284,0.923823026996554,-1,-0.990994465435482
2007-07-20,254.296051,259.899597,253.103806,258.379486,35775700,258.379486,-4.08343499999998,-5.18966524491368,-1.15495742221247,-0.795677139431855,-0.646552725918933,0.597795050263106,-1,-0.165604084084801
2007-07-23,257.828064,258.319885,254.420242,254.599075,12796000,254.599075,3.22898899999998,-1.46312350818748,-5.34667503140258,-6.28468424319204,-5.94404940437872,-5.80266404872556,-1,-5.18966524491368
2007-07-24,253.004456,257.669098,251.916519,255.339264,11216600,255.339264,-2.33480799999998,0.290727293490751,-6.5768575409066,-6.73157008029922,-7.65585505880202,-7.32020412839246,1,-1.46312350818748
2007-07-25,256.819641,256.839508,251.14653,253.232971,11162000,253.232971,3.58667,-0.824899769429896,-1.17664991407251,-6.30525096734127,-6.46041329831235,-7.3873854255173,-1,0.290727293490751
2007-07-26,252.726257,254.638824,247.82811,252.358643,13856200,252.358643,0.367614000000003,-0.345266256817716,-0.53657068471282,-1.99184350107423,-7.07813873607959,-7.23202113334025,-1,-0.824899769429896
2007-07-27,252.621933,256.640808,251.11673,254.291077,11089800,254.291077,-1.66914399999999,0.765749085122478,-1.1673179256912,-0.879984344012247,-2.33023259439412,-7.39896656823088,1,-0.345266256817716
